Export period 28.04.2016 - 28.04.2017
671101200;"Baunevænget nord";474657;6259337
671101300;"Baunekrogen";474596;6259460
671101400;"Bredgade/Baunekrogen";474628;6259662
671101500;"Ølbyvej/Bregnevej";473977;6260814
671101600;"Ølbyvej/Foldgårdsparken";473884;6260796
671102100;"Ringgade/Skrænten";474600;6260412
671102200;"Ringgade v. Rosenvænget";475205;6260344
671102300;"Søndergade ovf Fynsgade";475347;6260493
671102400;"Anlægsvej";474759;6260421
671102500;"Enggård Centret";474810;6260717
671102600;"Ringgade v. Torvegade";474857;6260356
671102700;"Bredgade v. Falck";474780;6259857
671102800;"Ølbyvej/Voldgade";473704;6260761
671103000;"Parkskolen";473868;6260487
671103100;"Stentofterne v. vendeplads";472754;6259679
671103200;"Treskel";473293;6259946
671103300;"Voldhøjparken";473739;6259844
671103400;"Bredgade Vest/Damgårdsvej";473974;6259635
671103500;"Bredgade Vest/Fælledvej";474143;6259614
671103600;"Parkalle/VUC";473800;6260255
671103700;"Parkalle/Kirken";473752;6260094
671103800;"Stentofterne";473107;6259717
671103900;"Parkalle/Bredgade Vest";473743;6259675
671199800;"Gimsinghovedvej Østre Skole";475131;6260301
671199900;"Bredgade/Ådalen";474964;6260178
673000100;"Vrist";447866;6273397
673000500;"Harboøre station";449644;6275455
673000600;"Rønland";450679;6279559
673000700;"Thyborøn havn";452291;6284851
673002300;"Ærøvej v. NBK";451984;6283666
675000100;"Hvidbjerg St. (bus)";470953;6278542
675030100;"Uglev Ældrecenter";472221;6274103
675030200;"Uglev";471839;6274330
675030500;"Thyholm Skole";471470;6278597
675030600;"Bakkedahlsvej. Thyholm";473748;6277750
675030700;"Tambohus v. Dæmning. Thyholm";474969;6277276
675030800;"Jegindø Kirke";476258;6277335
675030900;"Havnevej. Jegindø";476978;6278189
675031000;"Ibstedvej. Jegindø";476767;6278868
675031100;"Jegindø";476646;6278360
675031300;"Søndbjerg. Thyholm";473656;6274586
675031400;"Hellerød. Thyholm";473728;6276060
675031500;"Stokhøjvej/Kalkværksvej";471467;6275934
675031600;"Munkevej. Thyholm";471655;6277001
677000100;"Sørvad";478400;6235324
677000200;"Nøvling";489704;6226090
677000300;"Skibbild/Skjoldsvej";490506;6224961
677000400;"Timring/Møltrupvej";484003;6225801
677000500;"Vildbjerg/Pugdalvej";485275;6228681
677000700;"Møltrup";485123;6225917
677000800;"Nøvling Skole";490100;6225612
677000900;"Ørnhøj Skole";473165;6228230
677001000;"Langgade/Bakkevej. Sørvad";478140;6235498
677001100;"Langgade/Enghavevej. Sørvad";478818;6235218
677001200;"Lysgårdvej/Hjejlevej. Vildbjerg";485036;6227532
677001300;"Vildbjerg Skole";484296;6226984
677001800;"Vind";473050;6234850
677010400;"Abildå";476093;6224819
677100100;"Vildbjerg st.";485641;6228089
677200100;"Ørnhøj";472966;6228488
679000200;"Ulfborg Kirkeby";459288;6239625
679000300;"Sdr. Nissum";449605;6240487
679000400;"Fjand";445868;6242275
679000500;"Thorsminde";445711;6247963
679000600;"Holmegade. Ulfborg";457993;6236735
679000800;"Klitgej v. Fjand Feriecenter";447244;6241871
679001400;"Husby Gl. Præstegård";449458;6235589
679002400;"Staby";453219;6235941
679004000;"Ulfborg st.";458181;6236516
679100100;"Husby";449087;6237684
681000100;"Videbæk rtb.";477347;6216246
681000200;"Grønbjerg/Algade";471327;6225666
681000300;"Brejning Kryds A11/A15";469322;6215753
681000500;"Bredgade/Anlægget                (Videbæk)";476447;6216279
681000600;"Fasanvej/Friskolen                 (Videbæk)";476417;6215709
681000700;"Fasanvej/Søndergade          (Videbæk)";476828;6215584
681000800;"Bredgade/Svanevej               (Videbæk)";476787;6216289
681001000;"Bredgade/Videbæk Skole";475866;6216263
681001300;"Grønbjerg Skole";470910;6225883
681001400;"Brejning Kirkeby/Spjald";469075;6218705
681001600;"Herborg Kirke";475551;6213772
681004100;"Barde";481600;6217304
681100100;"Spjald rtb.";469495;6220261
681100200;"Fiskbæk";476373;6211164
683000200;"Djeld";491237;6254696
683000300;"Rydhave";485462;6256410
683000400;"Sevelvej v. Enghavevej. Vinderup";486640;6259415
683000500;"Bjergby";496707;6250812
683000600;"Herrup";494876;6251407
683000700;"Ryde";486289;6254339
683000800;"Søndergade, Vinderup";486376;6259636
683001000;"Holstebrovej v. Brødbækvej";482063;6253551
683001100;"Stendis";489176;6252356
683001200;"Søndergade v. Thorupgård. Vinderup";486207;6259116
683100300;"Mogenstrup";498150;6258750
683200100;"Sevel. Vesterled";491850;6256996
685000100;"Skarrild";493589;6203784
685000200;"Sandet";490395;6196498
685000300;"Stakroge";490361;6194006
685000400;"Karstoft";496111;6198985
685000600;"Møllegårdvej. Kibæk";491284;6210223
685000700;"Sandfeldparken. Kibæk";490677;6210029
685001000;"Nørregade/Skjernvej                           (Sdr";486323;6200004
685100100;"Sdr. Felding Rtb.";486448;6199746
685100200;"Assing";490620;6207462
685200100;"Kibæk station";490778;6209714
701000100;"Egens";593892;6237094
701000102;"Molsvej Ovstvej";594190;6236880
701000200;"Femmøller";597683;6233869
701000201;"Molsvej Mols Bjergevej";597069;6233986
701000202;"Molsvej Hvidmosevej";597301;6233842
701000203;"Molsv vFemmøller Eftskol";597947;6233752
701000300;"Grønfeld (Djursland)";596115;6235320
701000301;"Molsvej Skolemarken";596356;6235188
701000400;"Tirstrup (Djurs)";604281;6240903
701000401;"Århusvej Vesterkærvej";603864;6240798
701000402;"Ebeltoftvej Gråskegårdv.";604396;6240693
701000600;"Knebel (Mols)";592201;6230709
701000800;"Tved (Mols)";589026;6228889
701000900;"Dejret (Mols)";587531;6229085
701001000;"Skødshoved (Mols)";585483;6227081
701001400;"Ebeltoft C";604370;6229297
701001402;"Øster Allé Elsegårdevej";604427;6228167
701001403;"Øster Allé Gransvinget";604311;6227502
701001404;"Øster Allé Toftevangssk";604335;6228856
701001900;"Ebeltoft Strandgårdshøj";604229;6230742
701002400;"Øksenmølle";604304;6238122
701100100;"Femmøller Molskroen";599364;6232841
701100101;"Molsvej Vestervengen";599080;6232964
701100200;"Rosmus";609565;6241283
701100300;"Ebeltoft Busterminal";604105;6227361
701100500;"Begtrup (Mols)";593699;6226993
701100600;"Egsmark Strand (Ebeltoft)";603387;6232010
701100601;"Kystvejen Vibæk Strandve";603177;6232244
701100602;"Vibæk Strandv Strandlyngen";603713;6231530
701100603;"Røndevej Rodsøvej";603067;6232503
701100700;"Knebelbro (Mols)";591327;6229618
701100800;"Vistoft";593197;6228580
701200100;"Balle (Djursland)";611865;6242770
701200101;"Søndervang Robdrupsvej";611383;6242261
701200102;"Glatvedvej Hoedvej";612253;6242591
701200200;"Hyllested";609485;6238771
701200300;"Rosmus v/skole";609752;6240731
701200400;"Strands (Mols)";592400;6227577
701200500;"Stødov v/kirken (Helgenæs)";593618;6221587
701300100;"Holme (Ebeltoft)";608296;6234124
701300200;"Vrinners (Mols)";592553;6234233
701300201;"Vrinners Bygade Kirkevan";592633;6234576
701300202;"Møllebakken Andrupvej";592563;6233714
701300300;"Skovgårde (Djursland)";610700;6236124
701300400;"Kongsgårde (Djursland)";594461;6223575
701400100;"Dråby (Ebeltoft)";605527;6232243
701400101;"Dråbyvej v.Dråbydalen";605224;6231649
701400103;"Dråbyvej v. Folboholm";604562;6230949
701400200;"Esby (Helgenæs)";595413;6220966
701400300;"Borup (Helgenæs)";595322;6222742
701500100;"Ørby (Helgenæs)";593584;6220252
703000100;"Skjørring v/ldv.";555249;6226240
703000300;"Galten Torv (Skanderborg)";556233;6223669
703000305;"Søndergade/Røddikvej. Galten  (Skanderborg)";556036;6223125
703000306;"Søndergade/Porskjærvej. Galten (Skanderborg)";556077;6223333
703000400;"Galten v/ldv.";555825;6222943
703000401;"Silkeborgvej Høver Kro";555388;6222941
703000500;"Langelinie/Engvej. Herskind";560269;6226973
703000501;"Langelinie/Ladingvej. Herskind";559849;6226995
703000600;"Århusvej/Storringvej. Skovby (Skanderborg)";558908;6223151
703000700;"Smedeskovvej v/Tunnel. Skovby (Skanderborg)";558561;6224095
703000702;"Hørslevvej/Schiødtsminde. Skovby (Skanderborg)";559138;6224170
703000703;"Hørslevvej/Skovbyparken. Skovby (Skanderborg)";558940;6224142
703000704;"Hørslevvej/Smedevænget. Skovby (Skanderborg)";558733;6224085
703000707;"Skovlundvej/Engvangsvej. Skovby (Skanderborg)";558773;6223532
703000900;"Galten Røddikvej v/varmeværket";557499;6223175
703000905;"Østergårdsvej Hirsevænget";557059;6223230
703001000;"Sjelle v/ldv.";557961;6226697
703001200;"Frichsvej/Klintevej. Galten (Skanderborg)";556766;6223907
703001201;"Frichsvej/Østergårdsvej. Galten  (Skanderborg)";557026;6223907
703001202;"Frichsvej/Elværksvej. Galten  (Skanderborg)";556416;6223907
703001203;"Østergårdsvej/Frichsvej. Galten  (Skanderborg)";557217;6223942
703001300;"Galten Lilleskole";555894;6224629
703001400;"Århusvej/Ursusvej. Skovby (Skanderborg)";559389;6223187
703001500;"Stjær Østerbro/Kirkestien (Skanderborg)";559403;6219516
703001501;"Stjær. Stjærvej/Toftkærvej (Skanderborg)";559296;6219786
703001600;"Skovby. Skovlundvej/Landevejen";558870;6223221
703001800;"Skovby. Hørslevvej/Præstbovej";559407;6224195
703002000;"Storring. Kirkebakken/Lilleringvej (Skanderborg)";558450;6221658
703002001;"Storring Kirkebakken/Stjærvej (Skanderborg)";558481;6221462
705000100;"Grauballe";539063;6231421
705000101;"Grønbækvej Borupgårdsvej";538606;6232709
705000200;"Tovstrup St. By";550621;6227621
705000300;"Allingskovby";538692;6235135
705000301;"Grønbækvej Allinggårdsve";538389;6235702
705000400;"Sorring";548301;6225988
705000401;"Hovedgaden Vibevej";547845;6226165
705000500;"Skannerup";546176;6229896
705000600;"Gjern";545926;6232036
705000601;"Søndergade Karolinelundv";546061;6231021
705000602;"Søndergade Gjern skole";545923;6231282
705000603;"Søndergade Skovvejen";545800;6231546
705000604;"Lille Amerika vferiecent";545266;6230477
705000605;"Søndergade Fussingsig";546090;6230831
705000700;"Nårup v/Fårvang";547858;6234036
705000800;"Holmstol";546607;6230190
705000900;"Fårvang v/ldv.";545176;6236477
705100100;"Horn";544025;6234260
705100200;"Fårvang";545350;6236226
705100300;"Tovstrup";550448;6225883
705100400;"Voel";542770;6227597
705100401;"Sorringvej Højgårdsvej";543500;6227205
705100402;"Thorupgårdsvej v/kirken";543102;6227570
705100403;"Hjortegårdsvej Blakgårds";543078;6227739
705200300;"Skorup";546007;6237411
705200400;"Truust v/ldv.";542012;6238290
707000100;"Homå v/ldv.";612551;6248141
707000101;"Århusvej Kirkealle";611891;6247713
707000200;"Vejlby (Grenaa)";612037;6250190
707000300;"Trustrup";609078;6246004
707000301;"Århusvej Lykkesholmvej";609618;6246312
707000302;"Århusvej Tværvej";610023;6246551
707000400;"Albøge (Grenaa)";605062;6247544
707000500;"Grenaa Trafikterminal";616042;6253639
707000502;"Søndergade Kannikegade";615791;6253560
707000600;"Allelev (Grenaa)";608529;6250508
707000700;"Grenaa v/gymnasiet";616439;6253281
707001200;"Grenaa C";615729;6253869
707001201;"Randersvej Vesterport";615131;6254025
707001202;"Randersvej Kløvervang";614872;6254068
707001203;"Randersvej Hasselbakken";614372;6254300
707001204;"Randersvej Humlevej";614095;6254459
707001205;"Markedsgade Markstræde";615395;6253992
707001300;"Kattegatcentret/havnen";618866;6252998
707003700;"Søndergade/ved åen";615678;6253392
707100100;"Høbjergvej";615446;6250497
707100103;"Århusvej Trekanten";615645;6250958
707100200;"Glatved";613089;6242696
707100300;"Ålsø";613984;6248843
707100400;"Kirial (Grenaa)";611667;6255286
707100401;"Hovedvejen Kirkevej";612367;6255107
707100500;"Lyngby (Djurs)";607797;6248371
707100700;"Århusvej Fuglevænget";615585;6253040
707100800;"Fuglsang (Grenaa)";615932;6251160
707100900;"Århusvej/Skovhegnet";615793;6252064
707100901;"Århusvej Rugvænget";615858;6251553
707100902;"Århusvej Sønderled";615676;6252615
707100903;"Århusvej Kragsøvej";615731;6252354
707200100;"Østerballe";614113;6243573
707200300;"Hammelev (Grenaa)";616956;6256910
707200400;"Ålsø Mølleskolen";614361;6247858
707200500;"Ålsrode";615105;6246329
707200600;"Ålsø Møllehallen";614370;6247937
709000100;"Lyngå (Hadsten)";560539;6241750
709000200;"Ødum (Hadsten)";570210;6241339
709000203;"Ødum v/kirken";569983;6241367
709000300;"Selling (Hadsten)";567884;6241216
709000400;"Vissing (Hadsten)";562758;6246989
709000500;"Hadsten Kirkevej";564648;6243236
709000501;"Kirkevej Tjørnevej";564414;6243372
709000502;"Kirkevej Dr. Larsensvej";564159;6243536
709000503;"Kirkevej Nordre Ringvej";563814;6243841
709000600;"Favrskov Gymnasium/Ellemosevej";565235;6243330
709000700;"Hadsten st. (Bus)";564801;6243006
709000701;"Østergade Gl Hovvej";565778;6242633
709000702;"Østergade Tinghøjvej";565510;6242658
709000800;"Galten (Hadsten)";564711;6245243
709000801;"Randersvej 67";564895;6246756
709001200;"Hadsten Skole/Hadbjergvej";565315;6243771
709001201;"Hovvej Hadbjergvej";565470;6243768
709100100;"Hadbjerg (Hadsten)";568562;6243338
709100101;"Smedebakken Svalevej";568422;6243687
709100103;"Landevejen Stopdrupvej";568834;6244247
709100200;"Clausholm";572333;6249629
709100300;"Lerbjerg (Hadsten)";561197;6245403
709100301;"Hadstenvej Lyngåvej";560941;6245259
709100700;"Randersvej Askildrupvej";564239;6249492
709100800;"Hadbjerg v/ldv. (Hadsten)";569263;6243341
709100900;"Stahot";567811;6246538
709200300;"Voldum v/kirken";572368;6247231
709200301;"Clausholmvej Østervænget";572375;6247690
709200800;"Hammelvej (Hadsten)";562788;6242250
711000100;"Skjoldelev Foldby";562690;6232218
711000300;"Hammel rtb.";553428;6234982
711000306;"Vadstedvej Industrivej";552795;6234840
711000400;"Sall. Hammel";551018;6237408
711000500;"Vestas. Hammel";553525;6233301
711000600;"Thilemandsvej/Thorsvej. Hammel";553720;6235181
711000700;"Hammelhallen";553737;6235415
711000800;"Stadionvej v. stadion. Hammel";554131;6235346
711100100;"Voldby (Hammel)";554825;6232650
711100101;"Viborgvej Byrielsholmvej";556365;6232630
711100102;"Viborgvej Brovænget";555142;6232666
711100200;"Svenstrup (Favrskov)";550549;6232978
711100300;"Lading v/Møllebakken";560218;6231263
711100301;"Viborgvej Skjoldhøjvej";560884;6231024
711100400;"Fajstrup";559509;6231628
711200100;"Haurum";553619;6239979
711200101;"Randersvej Skolevangsvej";553997;6238821
711200200;"Skjød";557544;6239712
711200300;"Røgen";550188;6229699
711200301;"Silkeborgvej Sporupvej";551045;6230090
711200400;"Anbæk";553011;6232604
711300100;"Farre (Hammel)";552435;6230797
711300101;"Gl Silkebv Gl Skanderbv";552286;6230472
711300300;"Landsbæk";558933;6237852
711300400;"Klintrup";549223;6229974
713000100;"Søften";567415;6232993
713000200;"Foldby";563411;6234579
713000300;"Århusvej/Alfa";568377;6232488
713000600;"Århusvej/Ådalsvej";566199;6234762
713000700;"Århusvej/Engdalsvej";566796;6233755
713000800;"Ådalsvej/Rønvangen";566346;6235119
713000900;"Søftenvej/Lisbjerg Erhvervspark";570623;6230634
713001000;"Hinnerup v. Damsbrovej";566360;6234301
713001100;"Rylevej";565882;6237636
713001200;"Vitten (Hinnerup)";561750;6238997
713001400;"Rylevej/Nørregade";565970;6236701
713002000;"Korsholm skole (Foldby)";563849;6234366
713002500;"Norring";564567;6234108
713002700;"Ådalsvej/Samsøvej";566269;6234832
713003000;"Hinnerup st. (Bus)";565682;6235895
713003100;"Hinnerup C.";565753;6235903
713003101;"Ledvogtervej/Vestergade";565918;6236409
713101100;"Haldum (Hinnerup)";564516;6237740
713200900;"Hinnerup Kildevangen";566351;6237259
715000100;"Jeksen v/Hørning (Skanderborg)";560465;6217085
715000200;"Hårby. Ryvejen/Hårby Bygade (Skanderborg)";556373;6216178
715000201;"Hårby. Hårbyvej/Siimtoften (Skanderborg)";556400;6215997
715000300;"Nr. Vissing. Låsbyvej/Vidkærvej (Skanderborg)";552771;6220172
715000500;"Århusvej/Nørre Allé. Hørning (Skanderborg)";564547;6215940
715000600;"Bjertrup. Jensen Dalsvej/Dørupvej (Skanderborg)";562332;6215742
715000700;"Hørning v/torvet (Skanderborg)";564525;6216334
715000800;"Århusvej/Volden. Hørning (Skanderborg)";565292;6217098
715100100;"Veng by. Låsbyvej/Veng Skovvej (Skanderborg)";554828;6218688
715100400;"Låsbyvej v/Veng Fællesskole (Skanderborg)";555802;6217269
715100500;"Veng Fællesskole (Skanderborg)";555857;6217198
715200200;"Søballe. Stjærvej/Søballevej (Skanderborg)";557015;6219667
717000100;"Øster Velling";552659;6254147
717000101;"Gl Silkebgv Sønderskhede";553598;6253854
717000200;"Helstrup v/ldv.";554989;6254409
717000300;"Bøstrup (v/Hammel)";553827;6241805
717000400;"Værum";561150;6251269
717000500;"Nørskov";557388;6249828
717000600;"Langå st. (Bus)";555318;6249459
717000601;"Randersvej Gydevej";555532;6250527
717000602;"Randersvej Egevej";555381;6250213
717000604;"Ulstrupvej Skovbakkevej";555011;6250281
717000605;"Bredgade Randersvej";555220;6250037
717000606;"Bredgade Vinkelvej";555338;6249707
717000800;"Digterparken";554937;6250431
717100100;"Stevnstrup";558323;6254712
717100103;"Grenstenvej Munkholmvej";558039;6254477
717100106;"Landsbygaden v/Dykkercentret";557929;6255347
717100200;"Houlbjerg";553969;6244675
717100201;"Hammelvej Villungsvej";555055;6245262
717100202;"Hammelvej Sognevej";553857;6244140
717100300;"Dagsvad (v/Langå)";555403;6252928
717100301;"Randersvej Industriparke";555751;6251768
717100302;"Randersvej Sportsvænget";555690;6251125
717100303;"Gydevej Randersvej";555476;6250781
717100304;"Randersvej Vibevej";555597;6250879
717100400;"Jebjerg by";558834;6250268
717100401;"Stokagervej. Damvej";559202;6250302
717100500;"Stevnstrup v/ldv.";557598;6255258
717100600;"Randersvej/Landsbygaden";557952;6255430
717200100;"Laurbjerg";556377;6246411
717200101;"Østergade Skolevej";556797;6246093
717200102;"Østergade Kastanievej";556573;6246204
717200104;"Hammelvej Sønderalle";555978;6246025
717200200;"Grensten";557039;6253395
717200201;"Grenstenvej Blomsterpark";557784;6254294
719200100;"Havndal";573717;6279463
719200101;"Østerbro Vellinggårdsvej";573385;6279433
719200102;"Vesterbro Kronjydevej";573106;6279450
719200103;"Vesterbro Håndværkervæng";572610;6279342
719200105;"Vesterbro/Kastbjergvej";571274;6278644
719200107;"Østerbro Karl Poulsensvej";573631;6279415
719200500;"Kastbjerg v/ldvej  (Mariager)";571224;6278607
721000100;"Ryomgård st.";592721;6249406
721000101;"Thorsagervej Industrivej";592846;6249273
721000103;"Skovvejen Engparken";593251;6249401
721000104;"Nimtoftevej Egevej";593042;6249624
721000105;"Vestergade Skolegade";592560;6249537
721000106;"Vestergade Solbakkevej";592411;6249552
721000107;"Vestergade Produktionssk";591922;6249610
721000108;"Vestergade Bøjstrupvej";591213;6249806
721000109;"Nimtoftevej Ndr. Ringvej";593252;6250172
721000200;"Mesballe";592578;6248152
721000300;"Nimtofte";596720;6252667
721000400;"Nødager (Djurs)";601145;6245645
721000500;"Pederstrup";603883;6245043
721000600;"Mårup (Djursland)";598748;6244103
721000800;"Skarresø";594377;6246851
721001000;"Djurs Sommerland";596042;6254818
721001002;"Hovedvejen Randersvej";596136;6254943
721100100;"Kolind";598066;6247591
721100101;"Bredgade Mårupvej";598453;6247377
721100102;"Bugtrupv. H.C.Andersensv";597880;6247422
721100103;"Bugtrupvej v/hallen";597387;6247403
721100200;"Tøstrup";601794;6252856
721100300;"Sivested";600793;6250387
721100700;"Koed";596755;6248696
721200100;"Pindstrup";587138;6250687
721200101;"Storegade Perlevej";586965;6251378
721200102;"Storegade Plantagevej";587057;6250986
721200103;"Storegade Banevej";587527;6250368
721300200;"Aarhus Lufthavn (rutebil)";600715;6241550
723000100;"Gjerlev";569074;6271874
723000101;"Roensgårdsvej";569473;6272010
723000200;"Lindbjerg v/ldv.(Randers)";570917;6264239
723000300;"Sødring";580493;6276856
723000400;"Tvede";571910;6267397
723000600;"Linde  (Nørhald)";568639;6265869
723000700;"Hald";568230;6268483
723000800;"Stangerum";570657;6274575
723001000;"Øster Tørslev";573004;6271067
723001001;"Udbyhøjvej Østergade";572882;6270546
723001002;"Udbyhøjvej Toften";572924;6270842
723001003;"Udbyhøjvej Dalbyovervej";573178;6271592
723001004;"Udbyhøjvej Tørringvej";573100;6271317
723001400;"Mellerup (Nr.Hald)";574050;6264747
723001402;"Amtsvejen Almisbakken";574089;6264549
723001700;"Blenstrup (v/Gjerlev)";567955;6272954
723001800;"Enslev (Nr.Hald)";568843;6275056
723100100;"Harridslev";569405;6262400
723100101;"Udbyhøjvej Tværvej";569120;6261883
723100102;"Udbyhøjvej Dr Madsensvej";569712;6262873
723100103;"Harridslevvej v.skolen";569843;6262089
723100200;"Demstrup Huse";577135;6275599
723100300;"Albæk (Randers)";571373;6260408
723100301;"Østrup";572604;6261159
723100400;"Tørring (Nørhald)";574959;6271830
723100500;"Mejlby (Nørhald)";566528;6263934
723100501;"Randersvej Højvej";566845;6263898
723100502;"Hørgaden";567160;6263829
723100700;"Støvring v/Støvringgård";573963;6262600
723100800;"Støvring (Randers)";572309;6262942
723101000;"Råby";575502;6274475
723101001;"Udbyhøjvej Hedevej";575176;6273959
723200100;"Dalbyover";574023;6275517
723200101;"Møgelvangsvej Tinghøjvej";573534;6275729
723200500;"Knejsted";574454;6273192
723201000;"Udbyhøj Nord";579777;6274703
723201001;"Færgevej Nyvasen";579554;6275547
723201003;"Færgevej Østerled";579610;6275003
723300500;"Dalbyneder";574829;6277365
725000100;"Ramten";600197;6255698
725000101;"Huldremosev P.Madsensvej";600538;6256060
725000102;"P Madsensvej Svanegårdsv";600621;6255905
725000200;"Ørum by (Djurs)";603277;6256602
725000201;"Overbrovej Vestbakken";603265;6256258
725000202;"Stenvadvej Vestervangsve";603125;6256724
725000203;"Åbrovej v. skolebakken";603500;6256551
725000204;"Skolebakken v.skolen";603802;6256415
725000300;"Stenvad";600819;6258613
725000400;"Laen v/Glesborg";605674;6259516
725000500;"Fjellerup by (Djurs)";597982;6263417
725000501;"Strandvejen Kastbjergvej";597783;6263740
725000502;"Strandvejen Kanneshøjvej";597735;6263544
725000600;"Veggerslev";613129;6260411
725000800;"Voldby (Nørre Djurs)";615340;6259247
725000900;"Sangstrup";616993;6259055
725100100;"Glesborg";605887;6260637
725100102;"Glesborg Bygade Salbovej";606348;6260622
725100103;"Glesborg Bygade Doktorve";606711;6260313
725100104;"Idrætsvej";606136;6260404
725100200;"Bønnerup str. (Djurs)";605329;6266442
725100201;"Koralvej Fægangsvej";605679;6266350
725100202;"Fægangsv m Carlv/Skibsbv";605281;6266213
725100300;"Hemmed";607084;6262762
725100400;"Fjellerup Strand";597765;6264704
725100401;"Strandvejen FjellerupStr";597815;6263920
725100402;"Klitvej Tangstien";598380;6264919
725100403;"Klitvej Strandskadevej";598924;6265059
725100404;"Telefonvejen Østerklitve";599538;6265229
725100405;"Fælledvej Løgholmvej";599167;6264332
725100406;"Fælledvej Møllebækvej";597899;6264222
725100500;"Skindbjerg";610503;6257533
725100700;"Karlby (Djurs)";614766;6260316
725200100;"Gl. Bønnerup (Djurs)";604915;6266072
725200101;"Bønnerupvej Hemmed Kær";605764;6265241
725200200;"Gjerrild v/brugs";612194;6263822
725200201;"Stokkebro Hestehavevej";611887;6263875
725200202;"Stokkebro Jægergården";611782;6263934
725200203;"Grenåvej Sostrup Slot";612606;6262966
725200204;"Gjerrild Bygade Grenåvej";612818;6263238
725200205;"Stokkebro Troldhøjvej";612507;6263576
725200300;"Tranehuse v/ldv.";601401;6262463
725200301;"Kastbjergvej Mejlgårdsve";601812;6262182
725200400;"Kastbjerg (Djurs)";608278;6258391
725300300;"Mastrup";607718;6256532
725300400;"Mastrup Øst";609757;6255978
725400300;"Brøndstrup (Djurs)";610213;6264793
727000100;"Ørting Gl. station (Odder)";572024;6198379
727000103;"Ørting. Horsensvej/Langager (Odder)";571382;6197885
727000300;"Gylling. Hovedgaden";572993;6194777
727000400;"Saksild. Strandvejen/Rudevej (Odder)";576836;6203937
727000402;"Strandvejen/Blommevænget. Saksild";576624;6203927
727000600;"Saksild skole. Rudevej/Kamskildevej (Odder)";576778;6205330
727000601;"Rudevej v/nr. 59. Saksild";576795;6204890
727000602;"Rudevej/Skovlundsvej. Saksild";576833;6204380
727000700;"Odder Busterminal";571771;6203499
727000703;"Nørregade/Teglbakken. Odder";571484;6203734
727000704;"Nygade/Rosengade. Odder";571319;6203564
727001000;"Rørth. Strandvejen/Rørth Ellevej (Odder)";574632;6203996
727001100;"Hou havn (Odder)";578669;6197066
727001200;"Kongshusvej/Rosensgade (Odder)";570913;6203104
727001500;"Kysing Strand v/P-plads (Odder)";578602;6206965
727001600;"Boulstrup. Houvej/Hesselbjergvej (Odder)";575669;6200173
727001602;"Hovvej/Boulstrupvej. Boulstrup";576246;6199640
727002000;"Norsminde. Norsmindevej/Fjordvej (Odder)";578587;6209332
727002100;"Kongshusvej/Fillerupvej. Fillerup (Odder)";569293;6202557
727002200;"Odder Gymnasium";572892;6203585
727002500;"Rude Strand Seniorhøjskole. Kystvejen/Rythiavang";578033;6205884
727002501;"Kystvejen/Tunøvej. Rude strand";578037;6205519
727002800;"Spøttrup. Houvej/Hølkenvej (Odder)";577301;6198879
727003000;"Rude by. Rudevej (Odder)";576193;6205803
727003400;"Kystvejen/Rude Havvej (Odder)";578270;6206524
727003800;"Saksild Strand. Kystvejen/Samsøvej (Odder)";578041;6205163
727003801;"Kystvejen v/Saksild Strand Camping";577946;6204571
727004000;"Tvenstrup. Århusvej/Kragebækvej (Odder)";572738;6206679
727004001;"Århusvej/Assedrupvej (Odder)";573230;6208132
727004002;"Århusvej/Svorbækvej (Odder)";573005;6207439
727010000;"Østermarksvej. Odder";572504;6203651
727010200;"Odder Højskole";572390;6203921
727010400;"Rørthvej/Parkvej (Odder)";572560;6204039
727010600;"Kathrineholmsalle/fælleshus (Odder)";572669;6204181
727010800;"Kathrineholsalle (Odder)";573044;6204299
727011000;"Højvænget (afd. 300) (Odder)";573033;6203740
727011100;"Højvænget (afd. 100) (Odder)";573125;6204057
727011200;"Højvænget (sti til Østermarksvej) (Odder)";572843;6203792
727011400;"Pilevænget /Højvænget (Odder)";572712;6203851
727011600;"Pilevænget (Odder)";572636;6203961
727012000;"Parkvejens børnehave (Odder)";572498;6204117
727012200;"Østergade (Odder)";572184;6203897
727012400;"Ålykkecentret (Odder)";571871;6203783
727012800;"Lundevej/Stiftelsen (Odder)";572274;6203244
727013000;"Lundevej/Asylgade (Odder)";571892;6203150
727013100;"Houvej ved gangsti/byskilt, Odder";572006;6199475
727013200;"Horsensvej/Sønderbakken (Odder)";571700;6203058
727013400;"Skovparken (Odder)";571836;6202762
727013600;"Hagemannsvej (Odder)";571741;6202889
727013800;"Skovbakkeskolen (Odder)";571320;6203254
727014000;"Holsteinsgade/Torvet (Odder)";571551;6203506
727014200;"Parkvejens Skole (Odder)";572586;6204492
727014400;"Kirstinelystvej (Odder)";572752;6204581
727014600;"Blegevej (Odder)";572905;6204703
727014800;"Ankjær/Rude Havvej (Odder)";572964;6205038
727015000;"Egholmparken (Odder)";572626;6205025
727015200;"Rude Havvej (Odder)";572026;6204840
727015400;"Ballevej/Skovdalsvej (Odder)";571792;6204902
727015600;"Åhavevej/Børnehaven (Odder)";571552;6204773
727015800;"T. Køhlsvej/Posthuset (Odder)";571630;6203846
727016400;"Rosensgade/Sønderbakken (Odder)";571002;6203191
727016600;"Møllevej (Odder)";571117;6203429
727016800;"Vennelundsvej/Snærildvej (Odder)";570890;6203619
